row,source,family,style,name,bpm,signature,sourceType,memoryCount,uniqueMemoryCount,fingerprint,exactDuplicatesAll,exactDuplicatesSource,action,origin,attribution
704,Drum Machine Patterns,Samba,Samba,Samba1Break,120,4/4,drum-machine,1,1,d222081f056c,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Samba/Samba1Break.mid,
705,Drum Machine Patterns,Samba,Samba,Samba1MeasureA,120,4/4,drum-machine,1,1,81b7f0d30fe2,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Samba/Samba1MeasureA.mid,
706,Drum Machine Patterns,Samba,Samba,Samba1MeasureB,120,4/4,drum-machine,1,1,15fe9974474e,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Samba/Samba1MeasureB.mid,
707,Drum Machine Patterns,Samba,Samba,Samba2,120,4/4,drum-machine,1,1,254962503346,2,2,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Samba/Samba2.mid,
708,Drum Machine Patterns,Samba,Samba,Samba2Break,120,4/4,drum-machine,1,1,a5e348e94e07,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Samba/Samba2Break.mid,
709,Drum Machine Patterns,Samba,Samba,Samba2MeasureA,120,4/4,drum-machine,1,1,03c45bdf48e2,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Samba/Samba2MeasureA.mid,
710,Drum Machine Patterns,Samba,Samba,Samba2MeasureB,120,4/4,drum-machine,1,1,1f3a36cdc2ca,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Samba/Samba2MeasureB.mid,
711,Drum Machine Patterns,Samba,Samba,Samba3,120,4/4,drum-machine,1,1,254962503346,2,2,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Samba/Samba3.mid,
712,Drum Machine Patterns,Samba,Samba,Samba3Break,120,4/4,drum-machine,1,1,b60d3bfe0957,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Samba/Samba3Break.mid,
713,Drum Machine Patterns,Samba,Samba,Samba3MeasureA,120,4/4,drum-machine,1,1,b24b32f4c687,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Samba/Samba3MeasureA.mid,
714,Drum Machine Patterns,Samba,Samba,Samba3MeasureB,120,4/4,drum-machine,1,1,aa42c7144e66,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Samba/Samba3MeasureB.mid,
715,Drum Machine Patterns,Samba,Samba,Samba4,120,4/4,drum-machine,1,1,30d4be49d5d3,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Samba/Samba4.mid,
716,Drum Machine Patterns,Samba,Samba,Samba5,120,4/4,drum-machine,1,1,2d48ae3e102b,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Samba/Samba5.mid,
717,Drum Machine Patterns,Samba,Samba,Samba6,120,4/4,drum-machine,1,1,e32534d0c696,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Samba/Samba6.mid,
718,Drum Machine Patterns,Samba,Samba,SambaBreak1,120,4/4,drum-machine,1,1,56a69949b9ae,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Samba/SambaBreak1.mid,
719,Drum Machine Patterns,Samba,Samba,SambaBreak2,120,4/4,drum-machine,1,1,93fda633320d,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Samba/SambaBreak2.mid,
720,Drum Machine Patterns,Samba,Samba,SambaBreak3,120,4/4,drum-machine,1,1,ba62c2bce7df,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Samba/SambaBreak3.mid,
721,Drum Machine Patterns,Shuffle,Shuffle,Shuffle1,120,4/4,drum-machine,1,1,86ab6be18554,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Shuffle/Shuffle1.mid,
722,Drum Machine Patterns,Shuffle,Shuffle,Shuffle1Break,120,12/8,drum-machine,1,1,9d58de6b88ff,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Shuffle/Shuffle1Break.mid,
723,Drum Machine Patterns,Shuffle,Shuffle,Shuffle1MeasureA,120,12/8,drum-machine,1,1,1775ae1e3495,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Shuffle/Shuffle1MeasureA.mid,
724,Drum Machine Patterns,Shuffle,Shuffle,Shuffle1MeasureB,120,12/8,drum-machine,1,1,192862c3c852,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Shuffle/Shuffle1MeasureB.mid,
725,Drum Machine Patterns,Shuffle,Shuffle,Shuffle2,120,4/4,drum-machine,1,1,f3eaf7a54031,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Shuffle/Shuffle2.mid,
726,Drum Machine Patterns,Shuffle,Shuffle,Shuffle2Break,120,12/8,drum-machine,1,1,5738d76c53b5,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Shuffle/Shuffle2Break.mid,
727,Drum Machine Patterns,Shuffle,Shuffle,Shuffle2MeasureA,120,12/8,drum-machine,1,1,c12f2b31a872,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Shuffle/Shuffle2MeasureA.mid,
728,Drum Machine Patterns,Shuffle,Shuffle,Shuffle2MeasureB,120,12/8,drum-machine,1,1,f230f43ac5ec,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Shuffle/Shuffle2MeasureB.mid,
729,Drum Machine Patterns,Shuffle,Shuffle,Shuffle3,120,4/4,drum-machine,1,1,766bda5070ed,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Shuffle/Shuffle3.mid,
730,Drum Machine Patterns,Shuffle,Shuffle,Shuffle4,120,4/4,drum-machine,1,1,8cd601f5769c,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Shuffle/Shuffle4.mid,
731,Drum Machine Patterns,Shuffle,Shuffle,Shuffle5,120,4/4,drum-machine,1,1,61ef768c6160,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Shuffle/Shuffle5.mid,
732,Drum Machine Patterns,Shuffle,Shuffle,Shuffle6,120,4/4,drum-machine,1,1,2e4c2189413b,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Shuffle/Shuffle6.mid,
733,Drum Machine Patterns,Shuffle,Shuffle,ShuffleBreak1,120,4/4,drum-machine,1,1,515abf0c1370,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Shuffle/ShuffleBreak1.mid,
734,Drum Machine Patterns,Shuffle,Shuffle,ShuffleBreak2,120,4/4,drum-machine,1,1,3f156b04a406,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Shuffle/ShuffleBreak2.mid,
735,Drum Machine Patterns,Shuffle,Shuffle,ShuffleBreak3,120,4/4,drum-machine,1,1,0957b66626a1,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Shuffle/ShuffleBreak3.mid,
736,Drum Machine Patterns,Ska,Ska,Ska1,120,4/4,drum-machine,1,1,9921887ac8b3,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ska/Ska1.mid,
737,Drum Machine Patterns,Ska,Ska,Ska2,120,4/4,drum-machine,1,1,d4f07f44ac7a,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ska/Ska2.mid,
738,Drum Machine Patterns,Ska,Ska,Ska3,120,4/4,drum-machine,1,1,ddc948901651,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ska/Ska3.mid,
739,Drum Machine Patterns,Ska,Ska,SkaBreak,120,4/4,drum-machine,1,1,09333cfe4ab5,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ska/SkaBreak.mid,
740,Drum Machine Patterns,Ska,Ska,SkaBreak1,120,4/4,drum-machine,1,1,8ebe05c6e5b1,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ska/SkaBreak1.mid,
741,Drum Machine Patterns,Ska,Ska,SkaBreak2,120,4/4,drum-machine,1,1,ec025d46dd24,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ska/SkaBreak2.mid,
742,Drum Machine Patterns,Ska,Ska,SkaBreak3,120,4/4,drum-machine,1,1,e7a517de8c89,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ska/SkaBreak3.mid,
743,Drum Machine Patterns,Ska,Ska,SkaMeasureA,120,4/4,drum-machine,1,1,eec517183081,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ska/SkaMeasureA.mid,
744,Drum Machine Patterns,Ska,Ska,SkaMeasureB,120,4/4,drum-machine,1,1,1f46e6fa9a02,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Ska/SkaMeasureB.mid,
745,Drum Machine Patterns,Slow,Slow,Slow1,120,4/4,drum-machine,1,1,1e31f797620f,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Slow/Slow1.mid,
746,Drum Machine Patterns,Slow,Slow,Slow2,120,4/4,drum-machine,1,1,193327531f8d,2,2,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Slow/Slow2.mid,
747,Drum Machine Patterns,Slow,Slow,Slow3,120,4/4,drum-machine,1,1,fea251f88c53,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Slow/Slow3.mid,
748,Drum Machine Patterns,Slow,Slow,Slow4,120,4/4,drum-machine,1,1,a02221a4d806,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Slow/Slow4.mid,
749,Drum Machine Patterns,Slow,Slow,Slow5,120,4/4,drum-machine,1,1,6f8bc4fa8206,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Slow/Slow5.mid,
750,Drum Machine Patterns,Slow,Slow,Slow6,120,4/4,drum-machine,1,1,f65c3381471f,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Slow/Slow6.mid,
751,Drum Machine Patterns,Slow,Slow,Slow7,120,4/4,drum-machine,1,1,ab6b5da456cd,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Slow/Slow7.mid,
752,Drum Machine Patterns,Slow,Slow,Slow8,120,4/4,drum-machine,1,1,cf8d8466bbe8,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Slow/Slow8.mid,
753,Drum Machine Patterns,Slow,Slow,Slow9,120,4/4,drum-machine,1,1,b1e97c56aeb2,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Slow/Slow9.mid,
754,Drum Machine Patterns,Slow,Slow,Slow10,120,4/4,drum-machine,1,1,050351211402,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Slow/Slow10.mid,
755,Drum Machine Patterns,Slow,Slow,Slow11,120,4/4,drum-machine,1,1,2100a011ad63,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Slow/Slow11.mid,
756,Drum Machine Patterns,Slow,Slow,Slow12,120,4/4,drum-machine,1,1,7e5bba044511,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Slow/Slow12.mid,
757,Drum Machine Patterns,Slow,Slow,SlowBreak1,120,4/4,drum-machine,1,1,d72b9fa6fc9f,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Slow/SlowBreak1.mid,
758,Drum Machine Patterns,Slow,Slow,SlowBreak2,120,4/4,drum-machine,1,1,cb53f59284e8,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Slow/SlowBreak2.mid,
759,Drum Machine Patterns,Slow,Slow,SlowBreak3,120,4/4,drum-machine,1,1,31e22d2e3643,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Slow/SlowBreak3.mid,
760,Drum Machine Patterns,Slow,Slow,SlowBreak4,120,4/4,drum-machine,1,1,43982765f6a0,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Slow/SlowBreak4.mid,
761,Drum Machine Patterns,Slow,Slow,SlowBreak5,120,4/4,drum-machine,1,1,b7bae2894fbb,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Slow/SlowBreak5.mid,
762,Drum Machine Patterns,Slow,Slow,SlowBreak6,120,4/4,drum-machine,1,1,8e8bd890560e,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Slow/SlowBreak6.mid,
763,Drum Machine Patterns,Swing,Swing,Swing1,120,4/4,drum-machine,1,1,0627484f3b16,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Swing/Swing1.mid,
764,Drum Machine Patterns,Swing,Swing,Swing1Break,120,12/8,drum-machine,1,1,5c720fea08af,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Swing/Swing1Break.mid,
765,Drum Machine Patterns,Swing,Swing,Swing1MeasureA,120,12/8,drum-machine,1,1,404dd0d97f3b,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Swing/Swing1MeasureA.mid,
766,Drum Machine Patterns,Swing,Swing,Swing1MeasureB,120,12/8,drum-machine,1,1,233cb378918b,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Swing/Swing1MeasureB.mid,
767,Drum Machine Patterns,Swing,Swing,Swing2,120,4/4,drum-machine,1,1,4bd432c44cd0,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Swing/Swing2.mid,
768,Drum Machine Patterns,Swing,Swing,Swing2Break,120,12/8,drum-machine,1,1,7671b95e62eb,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Swing/Swing2Break.mid,
769,Drum Machine Patterns,Swing,Swing,Swing2MeasureA,120,12/8,drum-machine,1,1,5ba0a53edbea,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Swing/Swing2MeasureA.mid,
770,Drum Machine Patterns,Swing,Swing,Swing2MeasureB,120,12/8,drum-machine,1,1,ebfbbad022c6,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Swing/Swing2MeasureB.mid,
771,Drum Machine Patterns,Swing,Swing,Swing3 2,120,4/4,drum-machine,1,1,0d5403602b7f,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Swing/Swing3_2.mid,
772,Drum Machine Patterns,Swing,Swing,Swing3,120,4/4,drum-machine,1,1,bba57cb4b053,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Swing/Swing3.mid,
773,Drum Machine Patterns,Swing,Swing,Swing3Break,120,12/8,drum-machine,1,1,93645f1dba45,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Swing/Swing3Break.mid,
774,Drum Machine Patterns,Swing,Swing,Swing3MeasureA,120,12/8,drum-machine,1,1,5d968f698d7f,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Swing/Swing3MeasureA.mid,
775,Drum Machine Patterns,Swing,Swing,Swing3MeasureB,120,12/8,drum-machine,1,1,126d6c899fbe,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Swing/Swing3MeasureB.mid,
776,Drum Machine Patterns,Swing,Swing,Swing5,120,4/4,drum-machine,1,1,ce60b0360155,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Swing/Swing5.mid,
777,Drum Machine Patterns,Swing,Swing,Swing6,120,4/4,drum-machine,1,1,765b96b4aabb,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Swing/Swing6.mid,
778,Drum Machine Patterns,Swing,Swing,SwingBreak1,120,4/4,drum-machine,1,1,c6b7fcb37093,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Swing/SwingBreak1.mid,
779,Drum Machine Patterns,Swing,Swing,SwingBreak2,120,4/4,drum-machine,1,1,01593e1ed11b,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Swing/SwingBreak2.mid,
780,Drum Machine Patterns,Swing,Swing,SwingBreak3,120,4/4,drum-machine,1,1,852b0a18aa59,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Swing/SwingBreak3.mid,
781,Drum Machine Patterns,Tango,Tango,Tango1,120,4/4,drum-machine,1,1,b7da3edc2493,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Tango/Tango1.mid,
782,Drum Machine Patterns,Tango,Tango,TangoBreak1,120,4/4,drum-machine,1,1,84c7829fa5a7,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Tango/TangoBreak1.mid,
783,Drum Machine Patterns,Twist,Twist,Twist1,120,4/4,drum-machine,1,1,48fffdd4a621,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Twist/Twist1.mid,
784,Drum Machine Patterns,Twist,Twist,Twist1Break,120,4/4,drum-machine,1,1,2440d326f6f0,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Twist/Twist1Break.mid,
785,Drum Machine Patterns,Twist,Twist,Twist1MeasureA,120,4/4,drum-machine,1,1,d95837f794e1,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Twist/Twist1MeasureA.mid,
786,Drum Machine Patterns,Twist,Twist,Twist1MeasureB,120,4/4,drum-machine,1,1,71f33a13fb2c,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Twist/Twist1MeasureB.mid,
787,Drum Machine Patterns,Twist,Twist,Twist2,120,4/4,drum-machine,1,1,6210acdcc816,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Twist/Twist2.mid,
788,Drum Machine Patterns,Twist,Twist,Twist2Break,120,4/4,drum-machine,1,1,00c98df809e0,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Twist/Twist2Break.mid,
789,Drum Machine Patterns,Twist,Twist,Twist2MeasureA,120,4/4,drum-machine,1,1,e1d457b48bea,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Twist/Twist2MeasureA.mid,
790,Drum Machine Patterns,Twist,Twist,Twist2MeasureB,120,4/4,drum-machine,1,1,f2a651df9271,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Twist/Twist2MeasureB.mid,
791,Drum Machine Patterns,Twist,Twist,Twist3,120,4/4,drum-machine,1,1,70e0ec86a6e5,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Twist/Twist3.mid,
792,Drum Machine Patterns,Twist,Twist,TwistBreak1,120,4/4,drum-machine,1,1,640821fdf56a,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Twist/TwistBreak1.mid,
793,Drum Machine Patterns,Twist,Twist,TwistBreak2,120,4/4,drum-machine,1,1,244ecbac687a,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Twist/TwistBreak2.mid,
794,Drum Machine Patterns,Twist,Twist,TwistBreak3,120,4/4,drum-machine,1,1,91e8f118c2b8,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Twist/TwistBreak3.mid,
795,Drum Machine Patterns,Waltz,Waltz,Waltz1,120,3/4,drum-machine,1,1,71b8766f8236,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Waltz/Waltz1.mid,
796,Drum Machine Patterns,Waltz,Waltz,Waltz2,120,3/4,drum-machine,1,1,fbc5f6bcd462,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Waltz/Waltz2.mid,
797,Drum Machine Patterns,Waltz,Waltz,Waltz3,120,3/4,drum-machine,1,1,585d12a209cd,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Waltz/Waltz3.mid,
798,Drum Machine Patterns,Waltz,Waltz,WaltzBreak1,120,3/4,drum-machine,1,1,a0c4e6c920cc,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Waltz/WaltzBreak1.mid,
799,Drum Machine Patterns,Waltz,Waltz,WaltzBreak2,120,3/4,drum-machine,1,1,46b7aa8dbd8c,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Waltz/WaltzBreak2.mid,
800,Drum Machine Patterns,Waltz,Waltz,WaltzBreak3,120,3/4,drum-machine,1,1,da7054930a01,1,1,SOURCE_POOL_MACHINE_VERIFY_PROVENANCE,Waltz/WaltzBreak3.mid,
801,Groove MIDI Dataset,Afro Beat,Afrobeat,3 afrobeat 114 beat 4 4,114,4/4,human-midi,8,8,c5069e96bab2,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Beat/3_afrobeat_114_beat_4-4.mid,
802,Groove MIDI Dataset,Afro Beat,Afrobeat,4 afrobeat 114 beat 4 4,114,4/4,human-midi,8,8,ecc836d073c6,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Beat/4_afrobeat_114_beat_4-4.mid,
803,Groove MIDI Dataset,Afro Beat,Afrobeat,11 afrobeat 94 beat 4 4,94,4/4,human-midi,8,8,c387482004fe,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Beat/11_afrobeat_94_beat_4-4.mid,
804,Groove MIDI Dataset,Afro Beat,Afrobeat,13 afrobeat 103 beat 4 4,103,4/4,human-midi,8,8,3f9ea52ce617,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Beat/13_afrobeat_103_beat_4-4.mid,
805,Groove MIDI Dataset,Afro Beat,Afrobeat,14 afrobeat 103 beat 4 4,103,4/4,human-midi,8,8,5a34a4764198,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Beat/14_afrobeat_103_beat_4-4.mid,
806,Groove MIDI Dataset,Afro Beat,Afrobeat,16 afrobeat 90 beat 4 4,90,4/4,human-midi,8,8,c854536b881f,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Beat/16_afrobeat_90_beat_4-4.mid,
807,Groove MIDI Dataset,Afro Beat,Afrobeat,17 afrobeat 85 beat 4 4,85,4/4,human-midi,8,8,db3b9a3c1740,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Beat/17_afrobeat_85_beat_4-4.mid,
808,Groove MIDI Dataset,Afro Beat,Afrobeat,17 afrobeat 90 beat 4 4,90,4/4,human-midi,8,8,90614b93cf4d,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Beat/17_afrobeat_90_beat_4-4.mid,
809,Groove MIDI Dataset,Afro Beat,Afrobeat,18 afrobeat 85 beat 4 4,85,4/4,human-midi,8,8,869a8e60e13c,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Beat/18_afrobeat_85_beat_4-4.mid,
810,Groove MIDI Dataset,Afro Beat,Afrobeat,21 afrobeat 110 beat 4 4,110,4/4,human-midi,8,8,10917f1a6029,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Beat/21_afrobeat_110_beat_4-4.mid,
811,Groove MIDI Dataset,Afro Beat,Afrobeat,26 afrobeat 94 beat 4 4,94,4/4,human-midi,8,8,6e30c3cd2a1f,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Beat/26_afrobeat_94_beat_4-4.mid,
812,Groove MIDI Dataset,Afro Beat,Afrobeat,30 afrobeat 98 beat 4 4,98,4/4,human-midi,8,8,637934f2d90d,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Beat/30_afrobeat_98_beat_4-4.mid,
813,Groove MIDI Dataset,Afro Beat,Afrobeat,31 afrobeat 98 beat 4 4,98,4/4,human-midi,8,8,2249593cad50,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Beat/31_afrobeat_98_beat_4-4.mid,
814,Groove MIDI Dataset,Afro Cuban,Afro Cuban,13 afrocuban calypso 124 beat 4 4,124,4/4,human-midi,8,8,b4eee836d213,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Cuban/13_afrocuban-calypso_124_beat_4-4.mid,
815,Groove MIDI Dataset,Afro Cuban,Afro Cuban,17 afrocuban calypso 108 beat 4 4,108,4/4,human-midi,8,8,e85357135d10,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Cuban/17_afrocuban-calypso_108_beat_4-4.mid,
816,Groove MIDI Dataset,Afro Cuban,Afro Cuban,18 afrocuban 128 beat 4 4,128,4/4,human-midi,8,8,7b9c886982d2,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Cuban/18_afrocuban_128_beat_4-4.mid,
817,Groove MIDI Dataset,Afro Cuban,Afro Cuban,112 afrocuban bembe 122 beat 4 4,122,4/4,human-midi,8,8,f1ad98f66aa3,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Cuban/112_afrocuban-bembe_122_beat_4-4.mid,
818,Groove MIDI Dataset,Afro Cuban,Afro Cuban,137 afrocuban bembe 122 fill 4 4,122,4/4,human-midi,1,1,a962aeae2abe,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Cuban/137_afrocuban-bembe_122_fill_4-4.mid,
819,Groove MIDI Dataset,Afro Cuban,Afro Cuban,161 afrocuban rhumba 110 beat 4 4,110,4/4,human-midi,8,8,7680fbc18ec1,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Cuban/161_afrocuban-rhumba_110_beat_4-4.mid,
820,Groove MIDI Dataset,Afro Cuban,Afro Cuban,176 afrocuban 105 beat 4 4,105,4/4,human-midi,8,8,33a27cd5eb4e,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Cuban/176_afrocuban_105_beat_4-4.mid,
821,Groove MIDI Dataset,Afro Cuban,Afro Cuban,183 afrocuban 105 beat 4 4,105,4/4,human-midi,8,8,8bd7de71b6aa,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Afro Cuban/183_afrocuban_105_beat_4-4.mid,
822,Groove MIDI Dataset,Blues,Shuffle,6 blues shuffle 134 beat 4 4,134,4/4,human-midi,2,2,f23571517864,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Blues/6_blues-shuffle_134_beat_4-4.mid,
823,Groove MIDI Dataset,Blues,Shuffle,7 blues shuffle 134 beat 4 4,134,4/4,human-midi,1,1,e17914234243,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Blues/7_blues-shuffle_134_beat_4-4.mid,
824,Groove MIDI Dataset,Blues,Shuffle,8 blues shuffle 112 beat 4 4,112,4/4,human-midi,2,2,d97468fdc990,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Blues/8_blues-shuffle_112_beat_4-4.mid,
825,Groove MIDI Dataset,Blues,Shuffle,17 blues shuffle 72 beat 4 4,72,4/4,human-midi,8,8,1bd8f9204fc7,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Blues/17_blues-shuffle_72_beat_4-4.mid,
826,Groove MIDI Dataset,Country,Country,10 country 114 beat 4 4,114,4/4,human-midi,8,8,a8dca85e2442,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Country/10_country_114_beat_4-4.mid,
827,Groove MIDI Dataset,Country,Country,20 country 114 fill 4 4,114,4/4,human-midi,1,1,f9d7c1da53ca,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Country/20_country_114_fill_4-4.mid,
828,Groove MIDI Dataset,Country,Country,80 country 78 beat 4 4,78,4/4,human-midi,8,8,47f966d2ac5b,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Country/80_country_78_beat_4-4.mid,
829,Groove MIDI Dataset,Dance,Disco,6 dance disco 120 beat 4 4,120,4/4,human-midi,8,8,183ae0fcef32,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Dance/6_dance-disco_120_beat_4-4.mid,
830,Groove MIDI Dataset,Dance,Disco,7 dance disco 120 beat 4 4,120,4/4,human-midi,8,8,ece10c141f9f,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Dance/7_dance-disco_120_beat_4-4.mid,
